zoneId;Attractivity:Business;Attractivity:Leisure_Indoor;Attractivity:Leisure_Outdoor;Attractivity:Private_Business;Attractivity:Private_Visit;Attractivity:Service;Attractivity:Shopping_Daily;Attractivity:Shopping_Other;Attractivity:Shopping;Attractivity:Work;Attractivity:Education_Primary;Attractivity:Education_Secondary;Attractivity:Education_Tertiary;Attractivity:Sightseeing
808;55;250,35;0;72;1627;30,91;244,59;310,89;555,48;55;0;0;0;0
809;54;537,17;128,02;435,2;2289;181,17;450;0;450;54;0;0;0;50
810;271;728,21;445,5;597;3162;315,08;776,25;2831,15;3607,4;271;0;0;0;10
811;227;237,7;237,46;488;2663;190,6;6332,55;1640,65;7973,2;227;0;0;0;0
812;6750;601,58;855,84;531,78;4265,95;310,78;6205,32;1304,17;7509,49;6750;0;0;0;0
813;38;250,35;102,1;514;1880;35,72;450;956,35;1406,35;38;0;0;0;0
814;89;130,56;675,73;0;5;370,1;300;632,31;932,31;89;0;0;0;0
815;1720;1151,47;1370,61;273;2238;318,64;2149,33;2667,87;4817,2;1720;0;0;0;0
816;288;202,04;1286,92;195;1831;358,21;632,33;1765,75;2398,08;288;0;786;0;0
817;126;0;0;372;1109;21,07;244,59;0;244,59;126;0;843;0;0
818;24;0;1407,34;0;1362;25,88;244,59;0;244,59;24;0;0;0;0
819;57;112,05;328,66;0;1278;24,28;0;0;0;57;0;0;0;0
820;124;150,86;0;223;2187;41,55;300;1073,23;1373,23;124;0;0;0;0
821;496;1397,81;1183,67;712,75;2263;43,34;4221,61;3425,67;7647,28;496;0;0;0;0
822;29;0;461,07;21;1670;31,73;0;0;0;29;0;0;0;0
823;135;125,65;78,89;0;2273;335,15;244,59;674,71;919,3;135;0;458;0;0
824;21;0;1508,98;0;262;4,98;0;0;0;21;0;0;0;0
825;102;0;1060,97;0;1962;317,28;0;354,33;354,33;102;0;0;0;0
826;170;281,18;1790,1;316;2124;40,36;150;1075,44;1225,44;170;0;0;0;0
827;132;324,53;944,79;52;1399;117,83;1107,32;1919,29;3026,61;132;319;0;0;0
828;1622;224,1;608,9;195;132;142,51;2616;0;2616;1622;0;0;0;0
829;58;542,84;20,6;247;1978;177,58;2259,55;1126,86;3386,41;58;0;0;0;10
830;180;563,85;0;651;1676;31,84;4411,39;377,93;4789,32;180;0;0;0;0
831;863;2204,59;687,54;1541,65;2368;788,49;10598,58;6030,48;16629,06;863;0;0;0;50
832;2006;769,34;390,65;168,65;2560;575,4;4100,83;1883,81;5984,64;2006;0;367;0;0
833;1883;75,43;1597,5;0;207;493,01;0;328,05;328,05;1883;0;0;0;0
834;2349;460,05;148,9;96,95;2699;231,78;1999,33;0;1999,33;2349;162;0;0;0
835;3699;2037,01;171,73;241,56;4132;365,12;1999,33;5312,4;7311,73;3699;0;92;16;760
836;683;1040,1;1089,22;243,35;1975;54,7;2898;644,91;3542,91;683;0;196;0;0
837;528;403,47;610,57;705,15;3067;703,71;394,59;1383,43;1778,02;528;296;444;0;0
838;27;23,04;18105,15;0;735;260,35;0;0;0;27;0;0;0;0
839;0;738,43;2587,14;73,6;6;0,11;0;0;0;1;0;0;0;320
840;365;1460,55;344593,26;224,75;1123;161,34;0;0;0;365;0;0;0;0
841;574;687,13;606,15;75,05;276;5,24;0;0;0;574;0;0;0;300
842;5618;172,8;2613,33;28,8;1623;167,12;0;1045,8;1045,8;5618;0;0;0;0
843;92;28,32;369,59;934,78;2505;327,6;0;1758,83;1758,83;92;0;0;0;50
844;215;274,77;4012,33;0;1240;352,72;0;0;0;215;0;1015;0;30
845;481;388,44;56,66;195;1679;286,9;844,59;2531,69;3376,28;481;0;0;0;0
846;122;286,65;91,06;129,1;1860;109,63;826,8;0;826,8;122;277;0;0;0
847;289;219,45;5126,78;879,9;2720;51,68;2631,66;0;2631,66;289;0;0;0;0
848;20199;3904,02;3060,69;2603,75;3000;5542,76;1849,33;4827,61;6676,94;199;0;0;0;250
849;5861;0;0;0;0;0;0;0;0;10861;0;0;0;0
850;95;162,27;893,68;21;1307;164,83;2346;388,82;2734,82;95;0;0;0;0
851;6444;0;0;0;1;0,02;0;0;0;6444;0;0;0;0
852;197;243,31;362,08;0;1296;529,18;0;1253,07;1253,07;197;0;623;0;0
853;999;180,9;281,8;774,15;695;268,21;300;0;300;999;0;0;0;0
854;36;0;1684,93;0;1585;419,64;0;0;0;36;408;0;0;0
855;76;50,22;111,53;20;1173;583,41;150;0;150;76;0;0;0;0
856;77;0;84,46;0;769;82,71;0;853,47;853,47;77;0;0;0;0
857;146;78,9;2624,72;406,15;2009;38,17;2254,73;556,25;2810,98;146;0;0;0;10
858;949;989,36;838,4;1661;2055;319,04;2333,88;7563,55;9897,43;949;0;0;0;0
859;741;544,38;967,62;781,6;2822;642,49;7312,64;3265,73;10578,37;741;417;40;0;0
860;85;78,6;1580,56;385,1;1207;258,77;150;0;150;85;296;0;0;0
861;1642;512,96;1239,59;340,6;1037;278,94;2412,06;3483,14;5895,2;1642;0;0;0;10
862;70;174,92;5700,3;100;2764;52,52;0;0;0;70;0;0;0;0
863;2895;50,22;4781,46;0;28;0,53;0;0;0;2895;0;0;0;0
864;61;300,92;276,21;21;1776;192,96;0;0;0;61;0;0;0;0
865;1131;224,1;3806,4;372;5420,97;21,83;150;0;150;1131;0;0;0;0
866;1333;198,15;3197,47;14,35;2061;440,7;0;996,21;996,21;1333;0;0;0;0
867;4369;255,7;903,18;100;3201;201,1;1809,55;0;1809,55;4369;0;0;0;0
868;90;0;382,05;0;1247;23,69;0;392,41;392,41;90;0;0;0;0
869;52;221,04;10947,61;412,1;1337;510,38;2333,88;1078,75;3412,63;52;0;0;0;0
870;42;62,87;564,21;0;1402;26,64;0;40;40;42;0;0;0;0
871;1328;287,37;0;140,85;12;0,23;562,73;1665,13;2227,86;1328;0;0;0;0
872;265;30,83;4373,99;0;5755,45;221,25;1699,33;0;1699,33;265;0;869;0;0
873;337;547,2;2262,4;37,5;2684;177;1849,33;48,8;1898,13;337;414;985;0;0
874;592;50,22;4500,12;21;1109;21,07;632,33;2731,71;3364,04;592;0;0;0;0
875;88;0;9648,86;0;1831;243,03;0;0;0;88;0;0;0;10
876;241;50,22;64,15;754;2036;38,68;1026,92;585,71;1612,63;241;0;0;0;0
877;1509;64,38;9558;10;2040;3159,42;150;1868,76;2018,76;1509;390;0;0;30
878;159;113,76;2291,92;372;1820;314,58;0;267,95;267,95;159;0;0;0;0
879;204;216,6;149,04;36,1;1750;313,25;0;724,42;724,42;204;0;0;0;0
880;290;92,57;3523,1;376,95;3205;482,79;1699,33;0;1699,33;290;671;586;0;0
881;231;943,14;4507,05;42;4064;387,86;0;80;80;231;0;325;0;0
882;6;62,87;7,76;0;481;34,12;0;0;0;6;0;0;0;120
883;480;377,59;228,51;393;1218;70,16;2931;3354,34;6285,34;480;0;0;0;50
884;59;0;4539,12;0;670;615,44;0;0;0;59;259;0;0;0
885;945;2965,81;325,75;2994,13;1725;630,81;14461,68;13334,35;27796,03;945;0;0;0;40
886;150;414,12;3763,31;220,6;2430;371,63;2299,33;1298,21;3597,54;150;0;0;0;0
951;587;1153,66;965,21;228,6;4278;679,53;150;608,09;758,09;587;347;0;0;0
952;1051;1671,01;620,19;905,25;4844;1000,31;450;2984,83;3434,83;1051;377;0;0;0
953;205;512,01;224,15;21;3589;81,59;2781,66;316,16;3097,82;205;0;0;0;0
954;4364;1524,27;1025,52;131,3;4284;299,73;4895,74;286,63;5182,37;4364;291;22;0;0
955;383;651,26;312,03;199;3674;69,81;1849,33;3141,22;4990,55;383;0;0;0;0
956;4132;684,02;3685,38;987,75;2047;548,89;12077,76;5992,54;18070,3;4132;0;0;0;0
957;69;0;1858,84;10;1918;36,44;1849,33;101,6;1950,93;69;0;0;0;0
958;811;45,84;548,72;0;4547,22;150,64;0;0;0;811;0;0;0;60
959;397;100,44;270,36;378;2131;155,49;600;587,86;1187,86;397;0;0;0;0
960;503;203,76;510,58;48,6;3280;342,32;0;0;0;503;0;0;0;0
961;4948;534,62;239,48;325,05;1133;157,78;1012,73;34959,19;35971,92;4948;545;0;0;0
962;185;131,59;578,36;120;2188;187,17;1699,33;102,4;1801,73;185;0;0;0;0
963;1287;322,61;1026,02;130,95;2813;708,76;10624,05;6949,77;17573,82;1287;0;1082;0;0
964;125;237,7;90,99;445;1705;184,76;2299,33;1826,06;4125,39;125;0;0;0;0
965;825;0;280,09;21;2317;44,02;1743;0;1743;825;0;0;0;0
966;2268;150;700,86;10;2620;2960;4947;16835,1;21782,1;2268;0;0;0;0
967;465;488,16;946,01;28,2;2215;182,08;0;1258,26;1258,26;465;0;0;0;0
968;2850;1450,09;896,16;1168,33;1799;158,78;1575,45;11075,99;12651,44;2850;212;0;74;10
969;4366;461,76;2476,3;584,8;794;15,09;5752,85;4473,35;10226,2;4366;0;0;0;0
970;4476;1358,25;2778,44;918;1722;468,22;0;5588,83;5588,83;4476;0;201;0;0
971;2004;25,2;291,5;392;1794;349,48;264;610,81;874,81;2004;583;853;0;300
972;989;3138,65;360,25;917,9;452;387,35;1050;1743,36;2793,36;989;0;955;0;60
973;446;665,64;5702,58;63,2;2569;188,81;300;2862,67;3162,67;446;0;0;0;0
974;276;150,86;1526,96;100;1168;440,49;0;2027,02;2027,02;276;270;0;0;0
975;3004;937,59;515,92;521,75;1684;670,88;244,59;2009,87;2254,46;3004;0;0;0;0
976;478;224,1;453,32;20;1930;36,67;150;1040,58;1190,58;478;0;0;0;0
977;2029;286,97;2167,56;290;597;151,34;0;0;0;2029;0;0;0;0
978;2322;488,14;0;2279;1312;176,18;4561,39;1666,31;6227,7;2322;45;47;0;10
979;281;0;686,02;10;2570;201,08;712,73;0;712,73;281;49;51;0;0
980;72;0;31,39;0;447;30,89;0;0;0;72;0;0;0;0
981;85;0;0;21;735;13,96;0;0;0;85;0;0;0;0
982;198;112,05;2691,8;0;677;127,86;0;724,42;724,42;198;0;0;0;0
983;133;243,32;8209,9;524,4;1246;295,07;300;1504;1804;133;0;0;0;0
984;168;0;847,17;0;1177;22,36;0;0;0;168;0;0;0;0
985;150;112,05;1357,75;0;959;158,22;0;0;0;150;0;1513;0;0
986;593;508,2;251,89;94,7;1530;145,32;2441,87;9008,69;11450,56;593;465;0;74;0
987;526;0;122,1;744;1521;448,9;394,59;7029,57;7424,16;526;0;0;0;0
988;1402;778,5;0;129,75;2872,93;158,05;0;80;80;1402;0;0;0;0
989;286;50,22;213,47;374,78;3275;746,56;6758,87;0;6758,87;286;253;0;0;0
990;221;162,27;1649,74;50;1380;713,72;2106;3141;5247;221;0;0;0;0
991;86;0;0;0;721;13,7;0;0;0;86;0;0;0;0
992;61;0;2299,79;21;1925;36,57;0;0;0;61;0;0;0;0
993;600;0;0;195;21;0,4;150;8977,5;9127,5;600;0;0;0;0
994;59;194,57;122,1;216,95;1578;169,98;1999,33;354,33;2353,66;59;0;0;0;0
995;56;112,05;6761,36;0;1161;458,82;0;0;0;56;0;1255;0;0
996;460;0;205,4;0;3768;471,81;0;0;0;460;268;0;0;0
997;47;0;244,19;50;1323;25,14;0;0;0;47;0;0;0;0
998;358;466,38;4504,83;131,3;3478;1022,84;2277;866,85;3143,85;358;308;71;0;0
999;115;75,43;797,98;464;2044;178,84;394,59;1683,94;2078,53;115;0;0;0;0
1000;15;1450,56;2074,88;69,78;537;623,78;0;0;0;15;0;0;223;0
1001;632;390,15;2010,18;519;2589;226,75;3961,39;4104,28;8065,67;632;0;466;0;0
1002;148;284,97;3865,66;30,45;2412;1544,83;0;576,9;576,9;148;260;0;0;0
1003;86;50,29;130,14;0;1198;22,76;150;0;150;86;0;0;0;0
1004;1220;0;1,14;0;2;0,04;0;1581,93;1581,93;1220;0;0;0;0
1005;1121;470,57;3172,48;402,6;2405;45,7;0;1357,01;1357,01;1121;0;0;0;0
1006;223;1101,09;11042,64;148,1;2317;111,18;0;936,7;936,7;223;0;0;0;0
1007;24;0;4321,62;0;542;10,3;0;0;0;24;0;0;0;0
1008;143;0;6,57;0;909;43,55;75;0;75;143;0;1526;0;0
1009;497;0;36,99;0;1355;173,72;1809,55;0;1809,55;497;0;0;0;0
1010;1569;1059,68;685,62;891,85;2603;355,96;3398,67;763,49;4162,16;1569;206;0;0;0
1011;178;174,92;279,58;0;1412;26,83;0;0;0;178;0;0;0;0
1012;119;0;5504,62;21;801;26,72;0;40;40;119;0;0;0;0
1013;2105;176,22;317,41;372;2789;332,99;4010,73;1383,21;5393,94;2105;0;0;0;0
1014;5895;150,65;1222,29;0;201;3,82;0;5475,63;5475,63;5895;0;0;0;0
1015;45;0;597,32;21;1810;174,39;0;20;20;45;0;0;0;0
1016;130;180,61;298,88;13,65;1229;927,35;0;40;40;130;118;0;0;0
1017;134;0;4551,97;21;928;157,63;0;0;0;134;0;0;0;0
1018;266;275,58;5221,8;598;3092;314,14;5446,88;1514,76;6961,64;266;241;361;0;0
1019;52;207,9;122,1;0;746;129,17;600;453,99;1053,99;52;0;0;0;30
1020;44;0;791,32;0;3128;70,59;0;0;0;44;0;0;0;0
1021;226;174,92;2127,09;0;1039;316,5;150;0;150;226;0;0;0;0
1022;729;100,44;1797,6;100,78;1639;887,03;300;885,72;1185,72;729;309;1749;0;20
1023;96;100,32;7448,88;0;1560;649,76;0;0;0;96;0;0;0;0
1024;33;134,7;5069,95;22,45;1304;82,28;0;392,41;392,41;33;230;0;0;0
1025;293;112,05;3606,57;21;2943;700,62;0;0;0;293;228;755;0;0
1026;166;3803,1;5204,63;633,85;1583;170,08;0;0;0;166;0;0;0;0
1027;411;432,08;159,8;36,6;751;794,23;150;981,04;1131,04;411;414;0;0;0
1028;2363;288,01;1019,74;939,78;1479;190,4;6800,54;6221,97;13022,51;2363;0;0;0;0
1029;54;224,1;1400,22;0;1680;186,67;1849,33;0;1849,33;54;59;62;0;0
1030;378;85,92;3147,72;20;2675;190,82;632,33;92,8;725,13;378;0;849;0;0
1031;125;50,22;1611,58;667;774;129,71;2149,33;0;2149,33;125;0;0;0;20
1032;88;112,79;529,56;21;917;145,25;0;0;0;88;343;0;0;0
1033;87;426,12;2224,74;125,3;2260;42,94;150;0;150;87;0;0;0;0
1034;830;0;3984,01;0;2480;167,27;0;0;0;830;233;0;0;0
1035;28;0;344,31;0;1242;23,6;0;0;0;28;0;0;0;0
1036;27;0;0;0;1073;20,39;0;0;0;27;0;0;0;0
1037;298;459,09;4503,63;358;3468;1240,69;2262,06;310,89;2572,95;298;318;0;0;300
1038;279;0;2914,53;20;2481;160,1;0;724,42;724,42;279;0;1212;0;0
1039;209;274,32;1778,58;21;2107;40,03;132;0;132;209;0;0;0;0
1040;183;112,05;1075,91;100;2048;38,91;0;698,82;698,82;183;0;0;0;0
1041;36;37,2;3766,66;31;1289;24,49;1090,8;973,53;2064,33;36;0;0;0;0
1042;45;62,87;5255,83;754;2416;185,9;150;354,33;504,33;45;0;0;0;0
1043;183;360,9;721,56;60,15;1833;573,73;0;0;0;183;176;63;0;0
1044;112;0;1616,81;84;1158;232,1;244,59;176,8;421,39;112;0;0;0;0
1045;68;112,05;1966,86;52;798;164,54;150;0;150;68;0;0;0;0
1046;385;370,37;0;110;1518;168,84;1107,32;1085,22;2192,54;385;0;0;0;0
1047;264;139,92;41,34;110;2163;181,1;300;936,73;1236,73;264;0;0;0;0
1048;620;216,04;2312,02;8,95;2899;333,38;2295,39;724,42;3019,81;620;380;37;0;0
1049;726;691,77;317,61;637;3323;108,78;4040,93;0;4040,93;726;0;1126;0;0
1050;57;375,9;1685,34;25,3;1824;172,08;0;0;0;57;0;0;0;0
1051;1177;236,88;1767,04;1967,98;1525;308,98;9045,58;7202,8;16248,38;1177;0;0;0;0
1052;68;0;288,41;0;1846;38,87;0;40;40;68;0;0;0;0
1053;420;112,05;51,8;0;1017;19,32;1699,33;275,4;1974,73;420;0;0;0;0
1054;10106;36,48;383,1;0;614;107,87;150;5842,28;5992,28;10106;0;0;0;0
1055;113;0;901,67;195;2092;345,86;0;114,4;114,4;113;355;155;0;0
1056;28;0;1778,84;0;533;172,33;0;0;0;28;290;0;0;0
1057;385;347,19;2327,74;229,55;695;221,26;5118,3;0;5118,3;385;0;0;0;0
1058;146;187,48;773,76;482;3158;723,46;0;40;40;146;4;603;0;0
1059;630;408,16;3249,31;303,8;2489;47,29;1999,33;0;1999,33;630;0;0;0;0
1060;644;112,05;392;195;1401;91,87;0;45;45;644;261;0;0;0
1061;143;0;64,5;21;2106;180,01;0;1394,01;1394,01;143;0;0;0;0
1062;62;0;226,24;0;1745;438,71;0;0;0;62;271;0;0;0
1063;748;436,95;354,57;226,1;1139;21,64;150;12,8;162,8;748;0;0;0;0
1064;1233;50,22;364,54;110;2672;50,77;2562,06;388,82;2950,88;1233;0;0;0;0
1065;108;0;19512,75;0;553;3800,35;0;0;0;108;484;328;0;0
1066;49;0;0;0;2784;192,9;0;0;0;49;0;0;0;0
1067;335;50,22;0;21;1936;36,78;150;0;150;335;0;0;0;0
1068;128;0;433,8;0;2210;181,99;0;0;0;128;0;0;0;0
1069;39;0;122,1;372;2693;51,17;104,25;0;104,25;39;0;0;0;0
1070;320;263,74;0;169,78;1887;35,85;2607,77;2775,05;5382,82;320;0;0;0;0
1072;35;0;171,9;0;2140;40,66;0;0;0;35;0;0;0;0
1073;246;195,9;2559,28;337,65;1699;210,32;0;0;0;246;0;0;0;0
1074;1350;673,95;60;0;164;103,12;3247,33;1801,8;5049,13;1350;0;0;0;0
1075;868;0;386,02;10;300;145,7;4147,43;2038,27;6185,7;868;0;0;0;0
1076;105;50,22;2053,77;0;1734;379,75;0;0;0;105;0;0;0;30
1077;237;0;2065,45;195;1884;247,55;2101,5;0;2101,5;237;287;0;0;0
1078;153;279,29;15325,02;492;440;288,36;828,73;580,78;1409,51;153;0;0;0;300
1079;233;62,87;185,08;0;490;9,31;0;0;0;233;0;0;0;0
1080;207;102,6;432,51;452,1;734;268,95;1928,83;3054,36;4983,19;207;0;0;0;60
1081;230;0;87,75;372;1140;136,66;0;354,33;354,33;230;0;0;0;0
1082;101;0;1781,4;0;1645;684,94;0;0;0;101;0;0;0;0
1083;210;106,31;295,68;367;2621;374,36;0;269,8;269,8;210;428;0;0;0
1084;234;197,55;2041,16;215;1882;315,76;300;59,2;359,2;234;0;0;0;0
1085;283;205,14;484,28;47,15;1913;1836,81;150;3751,34;3901,34;283;0;1059;0;0
1086;266;112,05;8464,94;20;2939;934,15;1699,33;176,8;1876,13;266;473;844;0;40
1087;211;44,4;406,98;30;2207;41,93;244,59;2360,89;2605,48;211;0;0;0;0
1088;542;528,47;1537,59;608;2573;606,65;3741,66;2097,74;5839,4;542;0;0;0;0
1089;327;506,67;42,9;72;2503;47,56;0;2856,97;2856,97;327;0;0;0;0
1090;216;363,54;0;97,75;2216;322,1;0;2778,6;2778,6;216;0;0;0;0
1091;543;406,63;63;781;2563;154,45;4440,77;1532,89;5973,66;543;423;0;0;0
1092;326;68,94;0;62;2362;44,88;0;388,3;388,3;326;0;0;0;0
1093;252;112,05;0;20;2306;43,81;0;0;0;252;0;0;0;0
1094;114;145,89;452,86;0;2327;433,71;0;0;0;114;438;0;0;0
1095;110;62,16;455,9;21;2002;350,5;0;0;0;110;0;0;0;0
1096;759;112,05;18219,33;0;213;415,59;0;5172,92;5172,92;759;0;0;0;0
1097;25;0;153,36;0;106;11,47;0;0;0;25;0;0;0;0
1098;338;83,52;295;42;1661;31,56;0;0;0;338;0;0;0;0
1099;3969;163,44;1017,5;24;1561;29,66;0;2060,85;2060,85;3969;0;0;0;0
1100;155;0;3606,86;0;1992;43,75;0;0;0;155;0;867;0;0
1101;132;112,05;418,81;0;1975;319,29;0;0;0;132;0;0;0;0
1102;642;417,57;2450,1;413;3016;738,26;4621,65;2614,13;7235,78;642;0;0;0;0
1103;259;423,6;8500,92;436,25;484;289,2;242,25;1167,67;1409,92;259;0;0;0;0
1104;100;0;191,94;21;2068;39,29;60;0;60;100;0;0;0;0
1105;423;18,96;216,15;467;1523;397,88;1710;2239,06;3949,06;423;346;434;0;0
1106;116;0;1403,24;0;1718;1837,25;0;0;0;116;407;933;0;0
1107;133;0;694,76;21;1770;33,63;150;131,2;281,2;133;0;0;0;0
1108;1469;188,4;76,4;295;1266;525,55;0;0;0;1469;326;148;0;0
1109;91;106,32;72,83;0;736;225,92;0;356;356;91;0;0;0;0
1110;31;0;77,18;0;382;7,26;0;0;0;31;0;0;0;0
1111;5583;428,16;1740,09;2942;2371;300,05;6685,73;18127,43;24813,16;5583;0;0;0;0
1112;501;455,87;3611,28;299,25;1790;174,01;5582,55;3547,79;9130,34;501;0;0;0;0
1113;24;112,05;3434,31;0;391;7,43;0;0;0;24;0;0;0;40
1114;512;0;90,01;0;726;373,83;0;9437,62;9437,62;512;0;0;0;100
1115;82;0;340,72;472;2789;52,99;1809,55;0;1809,55;82;0;0;0;0
1116;206;359,7;4434,84;59,95;2805;127,48;1849,33;0;1849,33;206;0;0;0;0
1117;6304;389,44;3993,21;414;2532;757,85;0;2896,21;2896,21;6304;396;713;0;0
1118;248;337,18;154,8;791;1364;402,16;1999,33;1490,58;3489,91;248;0;362;0;0
1119;2376;406,23;31;47,55;2084;179,6;2269,33;3791,92;6061,25;2376;0;0;0;0
1120;261;114,9;1595,09;19,15;2883;267,68;1627,2;666,01;2293,21;261;0;0;0;0
1121;144;0;2216,97;93;2496;47,42;955,73;313,7;1269,43;144;0;0;0;0
1122;64;0;10517,92;0;671;1696,55;0;0;0;64;0;0;0;0
1123;446;0;998,1;472;3666;69,65;933,6;0;933,6;446;0;0;0;20
1124;83;250,65;0;33,1;1248;163,71;150;392,41;542,41;83;0;0;0;0
1125;260;376,08;9117,76;21;2012;374,66;0;440;440;260;363;0;0;0
1126;904;250,35;1198,28;21;2613;1633,35;562,73;1861,83;2424,56;904;0;0;0;0
1127;999;910,61;1876,04;1230,3;3705;429,9;8056,61;1450,43;9507,04;999;318;0;0;0
1128;166;424,23;2284,34;18,65;832;284,71;150;0;150;166;0;0;0;1070
1129;139;166,67;18467,05;389,3;1998;227,46;150;0;150;139;198;0;0;0
1130;307;174,92;3020,98;337;1959;2016,4;0;587,86;587,86;307;0;666;0;0
1131;109;75,84;402,17;492;1285;171,14;150;0;150;109;0;0;0;0
1132;94;112,8;3430,15;0;1667;31,67;0;783;783;94;0;0;0;0
1133;602;191,27;1533,64;216,4;1990;197,31;63;0;63;602;78;534;0;0
1134;202;131,51;26,1;0;376;147,14;1347,6;256;1603,6;202;0;0;0;30
1135;404;464,94;6408,12;79,1;1730;892,01;582,75;1126,02;1708,77;404;318;1170;0;0
1136;90;0;2880,81;10;2056;1365,4;0;0;0;90;0;0;0;0
1137;115;112,05;166,58;708;1769;33,61;1163,85;161,3;1325,15;115;0;0;0;0
1138;250;112,05;430,32;21;2076;552,76;0;310,89;310,89;250;352;1097;0;0
1139;27;384,95;12129,29;29,45;322;34,82;0;0;0;27;0;0;0;60
1140;755;578,22;3227,54;183,75;2758;529,34;1999,33;1260,12;3259,45;755;0;0;0;0
1141;33;0;47,84;0;1281;139,34;0;0;0;33;0;0;0;0
1142;220;0;969,47;393;3041;197,78;225,75;0;225,75;220;0;0;0;0
1143;69;223,5;34957,16;37,25;425;493,93;0;0;0;69;301;0;0;70
1144;1659;4610,8;1811,59;2111,33;1898;1378,3;8881,55;8501,34;17382,89;1659;404;2273;0;310
1145;139;112,05;4126,34;30;2745;330,7;2278,5;587,86;2866,36;139;0;0;0;0
1146;142;162,95;0;0;385;7,32;0;6344,55;6344,55;142;0;0;0;0
1147;224;0;2169,37;205;981;180,36;150;0;150;224;0;0;0;0
1148;1373;95,7;302,57;15,95;2249,74;544,36;150;0;150;1373;0;0;0;20
1149;0;0;194,86;0;41;0,78;0;0;0;1;0;0;0;0
1150;738;187,48;257,69;382;3298;178,47;0;307,28;307,28;738;315;0;0;0
1151;54;0;108,72;0;1873;35,59;0;0;0;54;0;0;0;0
1152;776;0;194,49;0;481;9,14;2851,5;0;2851,5;776;0;0;0;0
1153;46;0;45,45;0;1771;33,65;0;120;120;46;0;0;0;0
1154;94;50,22;185,94;762;1352;769,43;2746,5;724,42;3470,92;94;0;0;0;0
1155;85;49,92;0;0;1437;27,3;0;80;80;85;0;0;0;0
1156;1315;114,78;932,98;10;157;2,98;150;639;789;1315;0;0;0;210
1157;2097;597,36;17,48;10;0;69,94;150;3093,98;3243,98;2097;0;0;0;0
1158;289;299,53;471,86;184;2262;190,42;3124,79;1898,12;5022,91;289;0;0;0;20
1159;73;187,48;122,1;142;2901;55,12;2777,64;1222,13;3999,77;73;0;0;0;0
1160;95;0;2487,34;0;1482;356,45;0;0;0;95;409;651;0;0
1161;330;268,53;122,1;21;2111;40,11;2412,06;3061,35;5473,41;330;0;0;0;0
1162;294;828,79;2168,58;501,75;3776;267,74;2574;0;2574;294;224;0;0;0
1163;250;30,83;0;562;2009;38,17;3883,22;2836,53;6719,75;250;0;0;0;0
1164;193;177,6;845,26;405,2;2895;393,5;632,33;2266,29;2898,62;193;234;0;0;0
1165;2774;264,57;105,51;67,05;3558;716,64;5252;0;5252;2774;348;972;0;0
1166;138;187,48;1769,01;0;2378;45,18;112,5;120;232,5;138;0;0;0;0
1167;84;0;3696,54;100;3223;419,68;3823,33;0;3823,33;84;0;0;0;0
1168;121;0;20,54;0;1449;205,96;1688,4;0;1688,4;121;385;0;0;0
1169;295;41,28;893,69;120;4709;1283,83;1699,33;1383,21;3082,54;295;0;0;0;0
1170;222;277,8;478,8;46,3;3093;338,77;0;0;0;222;0;0;0;0
1171;259;62,87;36,99;21;1323;102,02;0;260,8;260,8;259;0;1580;0;0
1172;1259;175,2;0;102,2;1171;162,25;150;160;310;1259;0;0;341;0
1173;226;0;951,53;0;208;309,07;2318,33;1766,1;4084,43;226;0;987;0;0
1174;65;0;122,1;0;548;10,41;0;0;0;65;0;0;0;0
1175;262;336;0;39,65;848;156,11;0;1413,24;1413,24;262;0;0;0;0
1176;147;0;860,32;195;4459;240,12;5970,9;0;5970,9;147;0;0;0;0
1177;927;146,87;4326,81;1429;5535;625,06;5960,73;2766,81;8727,54;927;459;68;0;30
1178;80;0;3428,73;0;1605;59,22;0;80;80;80;58;61;0;0
1179;2626;1083,44;924,81;2846,95;1375;334,02;14463,18;10558,12;25021,3;2626;0;0;0;0
1180;138;0;648,55;0;1702;278,34;0;1216,99;1216,99;138;424;0;0;0
1181;264;0;0;31;1185;302,52;0;176,8;176,8;264;0;0;0;0
1182;77;75,43;459,43;21;2683;263,77;150;0;150;77;49;50;0;0
1183;202;154,2;1706,79;497,7;2449;589,45;4623,6;9171;13794,6;202;188;0;0;0
1184;36;0;1592,7;0;646;12,27;0;0;0;36;0;0;0;0
1185;210;125,74;0;100;1175;22,32;632,33;1095,7;1728,03;210;0;0;0;0
1186;192;373,92;5349,75;37,6;210;1019,99;0;0;0;192;0;0;0;0
1187;422;194,85;54,9;42;1994;37,89;0;354,33;354,33;422;0;0;0;0
1188;306;112,05;384,03;21;1257;23,88;150;1777,43;1927,43;306;0;0;0;0
1189;369;245,15;3825,94;46,1;1541;247,78;150;1931,87;2081,87;369;314;470;0;0
1190;111;0;413,15;10;2268;435,96;1699,33;286,63;1985,96;111;369;0;0;0
1191;93;152,4;641,07;507,4;2599;243,88;1849,33;0;1849,33;93;218;79;0;0
1192;7;112,05;707,43;0;693;21,29;0;0;0;7;0;0;0;0
1193;178;145,5;2709,16;24,25;2381;45,24;0;0;0;178;0;0;0;0
1194;30;0;168,58;372;1326;178,33;2562,06;69,6;2631,66;30;0;0;0;0
1195;154;0;5723,59;0;3595;615,02;300;0;300;154;279;0;0;0
1196;1240;515,1;1941,88;114,45;4447,37;60,94;0;0;0;1240;0;0;0;0
1197;51;0;140,43;10;1795;79,81;0;0;0;51;0;0;0;0
